227598930,tanker,VAL ARGOAT 
227608410,unknown,LABOUS MOR
227610520,unknown,POPOFF
227611670,sailingvessel,SEAWAY
227611930,fishing,ST BERNARD
227612820,passenger,PONT D YEU 
227612860,passenger,ARUN 
227613780,sailingvessel,CHEYENNE
227616510,fishing,MENESTREL
227621940,fishing,LIBERTE
227624270,sar,LA LOUVE 
227624390,sailingvessel,WAR RAOK IV
227628730,fishing,CHRISTELLE MICKAEL
227630560,sailingvessel,TRIGWEN SOLO SAILOR
227631450,fishing,MELANIE VINCENT
227631770,fishing,EKOIDOR
227631850,fishing,FANNY
227632830,fishing,GWEL A VO
227635210,passenger,TERENEZ 
227635650,fishing,ARTEMIS 3
227635680,fishing,F/V BASSE GOUACH 
227635980,fishing,ROUANEZ AR MOR
227636480,fishing,DISHUAL
227638530,sar,PENN SARDIN 
227639660,fishing,ENEZ HIR
227640190,fishing,MARY MORGANE
227640710,fishing,L ODYSSEE
227641020,fishing,STRINKEREZ DOUR
227641920,fishing,SAPHIR
227643980,sailingvessel,VASCO DA GAMA
227644930,passenger,BANGOR 
227645860,sailingvessel,BLACK HAWK
227647090,sailingvessel,ODE
227650230,fishing,ARCHANGE
227653980,sailingvessel,PACIFIC
227654220,fishing,BLEIZ MOR
227656810,pleasurecraft,NEMO-TX
227666970,fishing,KEBELLE 2
227667550,unknown,BILL MILLIN
227667630,unknown,RECIF
227681520,tanker,ANATIFE 
227681710,fishing,MAB BIEL
227683480,fishing,SCOUBIDOU
227685830,fishing,MARGRITIC
227686540,fishing,EMERAUDE
227686570,fishing,NANNIG
227686920,sailingvessel,ALIZE
227688950,sailingvessel,PECAB
227690560,fishing,CHIKOLODEN
227696930,divevessel,MYTILUS
227701720,sailingvessel,FOXY F EWE
227702670,pleasurecraft,JETSUNEMA 4
227704000,unknown,BEL ESPOIR 
227705102,passenger,BINDY 
227709530,unknown,BRISE DU SUD
227710560,sailingvessel,SEA BEMOL
227712460,unknown,PAULICK
227713010,pilotvessel,PILOT-BOAT COURONNEE 
227714320,pleasurecraft,ARAMIS JR
227715260,passenger,ENEZ EDIG 
227719220,sailingvessel,SAINTE-MARINE
227721320,pleasurecraft,BLACK JACK
227721660,unknown,SOON IV
227730220,pilotvessel,PILOTS BREST 
227734750,sailingvessel,CHICHALVED
227736540,other,ELORN
227739940,pleasurecraft,PEN DUICK 2
227741610,sailingvessel,PAULICK
227751330,sailingvessel,SAINT ALOUARN
227754710,unknown,LA CHEVALIERE
227754790,sailingvessel,TOTO BENE 2
227762340,fishing,EURVAD
227764330,pleasurecraft,BALTHAZAR
227766910,sailingvessel,FLIPPEN
227785750,sailingvessel,BELLISA
227787750,sailingvessel,DREMMWEL
227796240,sailingvessel,ONEIDA
227798280,pleasurecraft,JASLAND 2
227803000,other,F/V ESPEMAR 
227806000,fishing,F/V REINE DE LA MER 
227806500,other,FS MUTIN
227808000,fishing,F/V OISEAU D TEMPETE 
227820000,fishing,F/V.NOTRE DAME 
227822000,fishing,F/V CAP LIZARD 
227827000,fishing,BARA HEIZ 
227831000,fishing,F/V BARA BIHAN 
227833000,fishing,F/VLE LUTIN DES MERS 
227834000,fishing,F/V CALEBARIAN 
227843000,fishing,F/V DAMOCLES 
227844000,fishing,F/V NEPTUNE III 
227852000,other,F/V KEFELEG AR MOR 
227855000,fishing,F/V VOLUNTAS DEI 
227856000,other,F/V REFUGEDUPECHEUR 
227860000,other,F/V MAGAYANT 
227866000,other,F/V COLOMBINE 
227867000,fishing,F/V KREIZ AR MOR 
227875000,fishing,F/V OCEANE III 
227876000,fishing,F/V LE GAMIN 
227877000,other,F/V MEN AR GROAS 
227878000,fishing,F/V OCEANOS 
227879000,other,F/V KERSATAO 
227894000,fishing,F/V MELODIE 
227895000,other,F/V GRANDE-HERMINE 
227903000,fishing,F/V_L OMERTA 
227904000,sailingvessel,F/V EVANN EMMA 
227905000,fishing,F/VSERGAGIL 
227912000,fishing,VICTOR EMMANUEL 
227915000,fishing,F/V BARA BRENN 
227916000,fishing,F/V TARZH AN DEIZ 
227917000,fishing,F/V RONSARD 
227922000,fishing,F/V BIEN FAIRE II 
227941000,fishing,F/V ANTAEUS 
227962000,fishing,ALIXEL 2
227977000,fishing,F/V ROSEAU DU LAC 
227981000,fishing,F/V VIVALDI 
227983200,pleasurecraft,
227984000,fishing,F/V MORGANE 
227988000,fishing,LUDIVINE F/V 
227989000,fishing,F/V AURORE BOREALE 1 
227999400,unknown,LANGUEDOC 
228000000,unknown,FRENCH WARSHIP 
228004600,fishing,F/V TARANIS 
228005700,sailingvessel,ATOUT CHANCE
228009900,sailingvessel,EXOCET SOLO SAILOR
228014600,pleasurecraft,SMA SOLO SAILOR
228015700,fishing,F/V FARPESCA 
228016000,sailingvessel,ETOILE POLAIRE
228016900,unknown,BUREAUVALLE SOLOSAIL
228017700,passenger,FROMVEUR II 
228018700,fishing,F/V PETIT GAEL 2 
228018800,other,NADIA TONY
228020600,fishing,F/V BESAME 
228020700,cargo,CITY OF HAMBURG 
228020900,fishing,F/V PEDRA BLANCA II 
228021600,fishing,F/V LA FANETTE 
228021700,other,F\V BARA AR VICHER 
228022900,passenger,ETRETAT 
228024800,cargo,ST PIERRE 
228025700,cargo,CIUDAD DE CADIZ 
228026600,pleasurecraft,STEREDENN AN ERER 
228026700,tanker,SAMCO AMAZON 
228028900,fishing,F/V STRADALE 
228029700,other,ANITA CONTI 
228029800,other,JEAN ANGO 
228032800,dredger,STELLAMARIS 
228032900,cargo,CMA CGM JULES VERNE 
228033600,fishing,F/V CAYOLA 
228033800,fishing,F/V BELENOS 
228035600,unknown,F/V LE LAGON 
228035800,unknown,PRINCE DE BRETAGNE
228035900,unknown,AL BUCQ
228037600,fishing,AEROUANT BREIZH 
228037700,unknown,F/V SPERED BREIZH 
228037900,other,ALMAK 
228039800,fishing,F/V FARFADET 
228040600,unknown,ANFR TEST DONGES
228041600,other,PIERRE DE FERMAT 
228042600,fishing,F/V MABON III 
228047700,sailingvessel,EVIDEMMENT SOLO
228047800,unknown,SODEBO 4
228047900,tanker,SARA 
228051000,tug,SAINT DENIS 
228053700,sailingvessel,TIZH
228059800,high-speedcraft,CABLE BAY 
228059900,sailingvessel,SAFRAN_SOLO SAILOR
228064900,sar,VN SAPEUR 
228065900,sailingvessel,BANQUE POPULAIRE 8
228066700,fishing,F/V JP LE ROCH 
228066900,fishing,GEVRED 
228067800,tug,VB OURAGAN 
228067900,cargo,CMACGM BOUGAINVILLE 
228068600,cargo,JIF SURVEYOR 
228068700,tug,VB.CYCLONE 
228070600,unknown,V&B SOLO SAILOR
228070700,fishing,F/V MELIZENN 
228070900,sailingvessel,ABSOLUTE DREAMER 5
228084000,cargo,VILLE DE BORDEAUX 
228106800,fishing,F/V CORAIL 
228107800,fishing,F/V LES BARGES 
228109000,fishing,F/V KAN AN AEL 
228111000,fishing,RV ANTEA 
228113000,fishing,F/V LE MEDELUC 
228114000,fishing,F/V AZKARRA 
228117000,fishing,F/V FRISBY 
228118700,fishing,BERENICE 
228119000,fishing,F/V LUDIVINE ALISSON 
228120000,fishing,F/V CHALLENGER 
228124800,tug,PROVENCAL 1 
228126000,fishing,F/V L OCARINA 
228130000,fishing,F/V HELIOTROPE 
228131000,fishing,F/V GWEL A VO 
228131600,fishing,F/V LE NATIF 2 
228133000,fishing,F/V LES VIKINGS 2 
228135000,fishing,F/V MAGALI 
228137900,fishing,F/V CINTHARTH 
228138000,fishing,F/V LES MENHIRS 
228140600,unknown,SEBASTOPOL 
228144000,fishing,F/V ESPERANZA 2 
228150000,unknown,F/V ZUBERNOA 
228151700,fishing,F/V NATHALIE CHANTAL 
228155700,dredger,ARMORIQUE
228157000,other,F/V EL AMANECER 
228158000,fishing,PAX VOBIS 
228160000,fishing,LESKNEDALAR 
228160600,fishing,SV COEUR VAILLANT 
228160900,other,SAMUEL DE CHAMPLAIN 
228165700,fishing,F/V FLEUR DE GWARES 
228166600,fishing,F/V ANFIELD ROAD 
228167900,fishing,F/V STEREDEN AR MOOR 
228168600,fishing,F/V ROSELAND 
228169000,fishing,F/V AMAZONE 
228171600,fishing,NARVAL 3 
228172000,fishing,F/V IROISE 1 
228174600,fishing,FV/LA PEROUSE 
228183600,passenger,PONT AVEN 
228184000,fishing,F/V ARMANDECHE 
228186700,sar,ARGONAUTE 
228190600,fishing,BOUGAINVILLE 
228193700,tug,CROISIC 
228194000,other,F/V MATMACO 
228195000,fishing,F/V ANITA CONTI 
228195800,fishing,F/V GLORIEUSE IMMACU 
228197800,sailingvessel,MARITE 
228203800,fishing,F.V\TALARIANTE 
228205800,fishing,F/V M. LE ROCH 2 
228206600,fishing,JEAN CLAUDE COULON 2 
228207700,sailingvessel,BRANEC 4
228208700,fishing,F/V VAG A LAMM 
228208800,fishing,F/V LYCIA 
228209700,fishing,F/V ARUNDEL 
228210800,fishing,GESOCRIBATE
228211700,other,F/V L ESTRAN 
228211900,other,F/V MEN GLAS2 
228213000,fishing,F/V PORS MOGUER 
228213700,fishing,KANARMOOR 
228215700,fishing,F/V ANNYTIA 
228216600,fishing,F/V RENAISSANCE II 
228218000,fishing,FRUGY 
228218700,fishing,ETENDARD 
228219000,fishing,F/V MAB FANCH 
228222900,fishing,F/V CARMALIA 
228223000,fishing,F/V L ARLEQUIN II 
228226000,fishing,F/V ABRADEN 
228228800,fishing,TEST 
228234700,tug,VB BRETAGNE 
228234900,tug,VB NANTES 
228235000,fishing,CYRIAQUE 
228236000,fishing,COPPELIA 
228236600,fishing,LA HOULE 
228236700,fishing,LES CALANQUES 
228238600,fishing,F/V SANAGA 2 
228238700,fishing,AR LAERES 
228239000,fishing,FISHER GOLF 
228239900,fishing,F/V MOOREA 
228240000,fishing,F/V CHRIS-DA 
228240600,fishing,F/V QUENTIN GREGOIRE 
228240800,fishing,F/V MAILYS CHARLIE 
228240900,fishing,F/V ZEPHYR 
228247000,fishing,F/V MARVIN 
228247700,fishing,KREIZ AN AOD
228248000,other,F/V LA MORDOREE 
228251000,fishing,FV\MEN BRIAL 
228251700,sailingvessel,S/V IDEC
228252000,fishing,HARMONIE 
228253900,fishing,F/V ENTRE TERRE&MER 
228258000,fishing,F/V MANATHIA 
228259000,fishing,F/V JOKER 
228259600,fishing,F\V.MIRACETI 
228263700,passenger,ARMORIQUE 
228263900,unknown,F/V ALCOR 
228264000,fishing,F/V L OASIS 
228264600,fishing,F/V MOR BREIZ 
228267700,other,BRETAGNE 
228267900,fishing,F/V FELIR 
228275600,unknown,GITANA 80 MATMUT
228277800,unknown,MACSF IMOCA
228278600,sailingvessel,QUEGUINER SOLO
228279600,unknown,IMAGINE SOLO SAILOR
228281000,other,FV LIOU AN AMZER 
228282000,fishing,F/V.CHALLENGER 
228287000,fishing,F/V P TITE FLEUR BLE 
228288000,fishing,F/V MARY CHRISTO 2 
228292700,tanker,FLORENCE B 
228293000,fishing,F/V BARR AVEL 
228295700,sailingvessel,RUA HATU
228298800,sailingvessel,MULTIHULL_SPINDRIFT2
228299900,fishing,F/V PEDRA BLANCA 
228300000,fishing,F/V L ENTETE 
228301600,fishing,F/V FASTNET 
228301700,fishing,F/V ROSSOREN 
228301900,fishing,F/V MAMMOUTH 
228302900,fishing,F/V MIRENTXU 1 
228306000,fishing,ODESSA 
228311600,pleasurecraft,ESCLARMONDE III
228315600,cargo-hazarda(major),CMA CGM C. COLOMB 
228315700,cargo,MN PELICAN 
228316800,cargo-hazarda(major),CMA CGM AMERIGO VESP 
228319700,sailingvessel,FC3 MULTI SOLO SAIL
228321000,fishing,F/V MARANELLO 
228321600,sailingvessel,ACTUAL
228322700,other,BOURBON EMERALD 
228324000,fishing,F/V CAYMAN 
228329000,fishing,F/V NAUSICAA 
228329800,tanker,TAMARIN 
228330600,tanker,CHIBERTA 
228330700,tanker,CHANTACO 
228332000,fishing,F/V.MANGA-REVA 
228333000,other,F/V L ATLANTIQUE 
228333700,tanker-hazarda(major),GASELYS 
228335900,cargo,CMA CGM TOSCA 
228336000,fishing,F/V RIEN D IMPOSSIBL 
228336600,unknown,PRB SOLO SAILOR
228337700,tanker-hazardd(recognizable),PROVALYS 
228337800,fishing,F/V LAZALAI. 
228339000,fishing,F/V VIRIATO PRIMERO 
228344700,dredger,MICHEL DSR 
228344800,tug,RMT PENFRET 
228345800,cargo-hazarda(major),CMA CGM LAPEROUSE 
228351700,sailingvessel,MAITRCOQ2-SOLOSAILOR
228353600,cargo,CMA CGM OTELLO 
228355800,fishing,F/V LUANTSA 
228367000,fishing,F/V ANTHINEAS 
228370000,fishing,F/V OCEANIE 
228374000,fishing,F/V LE DOLMEN 
228376000,fishing,F/V AR MORVRINI 
228378000,fishing,ALF 
228380000,fishing,F/V BILLABONG 
228383000,fishing,F/V GWEN EMMA 
228387000,fishing,F/V LIBERTY-S 
228394000,fishing,F/V KEROULAN 
228503000,sailingvessel,VAVEA
228621000,sailingvessel,AR GOELL
228727000,unknown,FRENCH WARSHIP 
228728000,other,LATOUCHE TREVILLE 
228736000,militaryops,FRENCH NAVY WARSHIP 
228762000,militaryops,FRENCH WARSHIP 
228764000,other,LA TAPAGEUSE 
228793000,unknown,FRENCH WARSHIP 
228796000,sailingvessel,FS BELLE POULE
228797000,sailingvessel,FS ETOILE
228799000,other,CIRISI BREST 
228803100,unknown,GOELAND
228806000,fishing,F/V GIMACO 
228813000,other,F/V KAB DAVID 3 
228817100,pleasurecraft,ABER WRACH 
228827000,fishing,F/V.OCEANE 
228840000,fishing,F/V CORTO MALTESE II 
228842000,fishing,RISTEN 
228843000,fishing,F/V L ESPOIR 
228848000,fishing,F/V SEBASTIEN IX
228849000,fishing,MESCALEROS
228858000,fishing,F/V LE STIFF 
228874000,fishing,LA TOUR D AUVERGNE 
228880000,fishing,F/V IN TROUN VARIA 
228887300,wingingrnd,AIS TEST 3 
228888000,fishing,F/V EDEN ROC II 
228893000,other,LE COMMODORE 
228899000,pleasurecraft,LE GRAND LARGUE
228905000,unknown,F/V LES ANTILLES 
228910000,other,F/V L OKEANOS 
228917000,fishing,F/V KALICOBA 
228919000,fishing,F/V SEXTANT 
228922000,fishing,F/V JULIAN BIHAN 
228925000,fishing,AVEL AN HEOL 
228926000,fishing,CARAIBES 
228929000,fishing,F/V ADELINE STEPHEN 
228931000,fishing,F/V CARLA EGLANTINE 
228935000,fishing,BARA AR VRO 
228941000,fishing,LE LAURABRENN
228945000,fishing,F/V MAB AN TARZ 
228946000,other,F/V AR ZANTEZ 
228947000,fishing,F/V PORZ STREILHEN 
228954000,fishing,F/V HUNURE GOUET 
228975000,fishing,F/V ARGENTARIO 
229002000,cargo,MARINA F 
229005000,cargo-hazarda(major),AL RIFFA 
229015000,tanker-hazardb,TANA  BC0P 
229033000,cargo,FLORIANA 
229037000,tanker,ALICANTE 
229039000,tanker,LIPARI 
229068000,cargo,ABML EVA 
229081000,cargo,ATLANTIC ELM 
229085000,tanker,MINERVA LYDIA 
229093000,tanker,MINERVA ARIES 
229101000,cargo,STADION II 
229191000,cargo,PHILIPP 
229245000,cargo,NEW VELA 
229266000,cargo,BIANCO OLIVIA BULKER 
229272000,tanker-hazarda(major),HS TOSCA 
229281000,cargo,GULLWING 
229289000,tanker-hazarda(major),SEATREASURE 
229290000,cargo,ANNA OLDENDORFF 
229310000,cargo,LIVADI 
229311000,cargo,LOZA 
229312000,cargo,LAMBI 
229315000,tanker,SEA HELIOS 
229323000,cargo,N SCHELDE 
229327000,tanker,TRANS BORG 
229334000,cargo,PATRIA 
229339000,tanker-hazarda(major),BIXBITE 
229358000,cargo,CY THUNDER 
229394000,sailingvessel,MIKHAIL S VORONTSOV 
229396000,cargo,JS POMEROL 
229402000,cargo,MARTHA 
229412000,tanker,CASTILLO DE PAMBRE 
229471000,tanker-hazarda(major),CORCOVADO LNG 
229472000,tanker-hazardd(recognizable),GAS LEGACY 
229535000,tanker,MIRO D 
229536000,cargo,KAROLI 
229545000,tanker-hazardb,GIOVANNI DP 
229558000,cargo,SEXTA 
229561000,tanker,IMERA 
229565000,cargo,PELAGIANI 
229566000,cargo,OCEAN BROTHER 
229571000,cargo,NAVIOS AMITIE 
229605000,cargo,INDIA 
229606000,tanker-hazardc(minor),TELMA KOSAN 
229611000,cargo,POLA MUROM 
229612000,cargo,POLA PALEKH 
229614000,cargo,POLA UGLICH 
229620000,cargo-hazarda(major),MSC AZOV 
229622000,cargo-hazarda(major),MSC TRIESTE 
229625000,cargo,MSC AJACCIO 
229632000,tanker,CIELO DI GAETA 
229636000,tanker-hazardd(recognizable),SEA HALCYONE 
229639000,cargo-hazarda(major),CMA CGM NEVADA 
229646000,cargo-hazarda(major),DANAE C 
229662000,cargo,CONTI JAPSIS 
229665000,cargo,DIMITRIS C 
229666000,cargo,CIELO DI MONACO 
229675000,cargo,JOZICA 
229710000,cargo,THALATTA 
229711000,cargo,THERMOPYLAE 
229713000,tanker-hazardb,M/T SCALI DEL TEATRO 
229715000,tanker,CAPTAIN SPIRO 
229716000,tanker,CAPTAIN PARIS 
229720000,cargo,ATALANTE 
229725000,cargo,ST. ANDREW 
229732000,cargo,YANNIS 
229741000,cargo,ACHAT 
229752000,cargo,JULIA OLDENDORFF 
229758000,cargo,LA SOLOGNAIS 
229783000,cargo,MSC UMA 
229798000,cargo,ECKERT OLDENDORFF 
229824000,cargo,ROSSINI 
229841000,cargo,PRIVBALTIC 
229843000,cargo,PETRA 
229844000,cargo,MSC ROSSELLA 
229847000,tanker,AZAHAR 
229860000,cargo,KAJA 
229866000,tanker,BOMAR VESTA 
229879000,tanker,BALTIC SWIFT 
229898000,tanker,SHOVKET ALEKPEROVA 
229899000,tanker,SLOMAN THEMIS 
229914000,cargo-hazarda(major),MSC TIA 
229926000,cargo-hazarda(major),AL NEFUD 
229928000,cargo,AL MURAYKH 
229929000,cargo,AL ZUBARA 
229930000,cargo,BARZAN 
229936000,cargo,SVETLANA 
229979000,cargo,SANTA BETTINA 
229986000,cargo,EIBE OLDENDORFF 
229999000,tanker,SLOMAN THETIS 
230011000,cargo,ANTONIA 
230035980,sailingvessel,SYKE
230061700,sailingvessel,SOPU
230357000,cargo,AUTO BAY 
230617000,cargo,FINNBREEZE 
230618000,cargo,FINNSEA 
230620000,cargo,BORE SEA 
230622000,cargo,FINNSKY 
230624000,cargo,ARKADIA 
230631000,cargo,FINNTIDE 
230635000,passenger,FINNEAGLE 
230648000,cargo,CORINNE 
230656000,cargo,MARTTA VG 
230941700,other,MERI 
230965000,tanker-hazarda(major),NESTE 
230994000,cargo-hazarda(major),MISANA 
231701000,tanker,FUREVIK 
232002833,militaryops,NAVAL AUXILARY 
232004630,cargo,CITY OF AMSTERDAM 
232005270,sailingvessel,ALBATROSS II
232005410,other,MFV VAN DIJCK 
232005610,fishing,FV CORNISHMAN PZ512 
232005700,fishing,FV RESURGAM PZ 1001 
232005775,fishing,FV FILADELFIA PZ542 
232005800,fishing,FV AALTJE ADRIAANTJE 
232005850,other,FV BILLYROWNEY PZ532 
232079000,cargo,CITY OF ROME 
232156000,tanker,BRITISH ROBIN 
232167000,tanker,BRITISH FALCON 
232168000,tanker,BRITISH EAGLE 
232240000,cargo,TOLEDO 
232374000,pleasurecraft,LADY LEX
232616000,other,WAVE SENTINEL 
232664000,cargo,TORONTO 
232752000,cargo,GOOD HOPE MAX 
232872000,cargo,TOPEKA 
232971000,cargo,TOMBARRA 
232977000,cargo,SALLY ANN C 
233150000,cargo,CITY OF SUNDERLAND 
233234000,cargo,CITY OF BARCELONA 
233789000,sailingvessel,EYE OF THE WIND 
233921000,cargo,CITY OF PARIS 
234056000,cargo,VN PARTISAN 
234171000,sailingvessel,NASHACHATA II
234597000,militaryops,NATO WARSHIP M108 
234605000,militaryops,HMS TYNE 
234637000,other,HMS MERSEY 
235002250,tanker-hazardd(recognizable),HAPPY EAGLE 
235003780,sailingvessel,TAMARIND
235005150,fishing,FV/SILVER DAWN 
235005270,cargo,CEFAS ENDEAVOUR 
235006000,sailingvessel,CHALLENGER 1
235006360,cargo,UAL ANGOLA 
235006490,tanker,TENNA KOSAN 
235006740,tanker-hazardc(minor),TESSA KOSAN 
235007330,tanker,ENERGY PRIDE 
235007450,tanker,ENERGY CONQUEROR 
235007990,other,VERITY 
235008050,tanker,ENERGY PIONEER 
235008310,cargo-hazarda(major),FWN SPLENDIDE 
235008741,fishing,LOUISA N PZ101 
235009620,unknown,FARADAY
235009692,unknown,JEAN PIERRE
235010670,fishing,CORNELIS VROLIJK FZN 
235010980,tanker,BRITISH ENSIGN 
235011230,unknown,GREY POWER
235011670,tanker-hazarda(major),BRITISH COURAGE 
235013963,tug,KINGSTON
235015064,sailingvessel,VICTORIA R
235024268,unknown,MAERO
235031105,unknown,AMY BLUE
235031345,unknown,NISIDA
235031676,sailingvessel,OYSTERAMA
235034147,unknown,MRC 37 ARTEMIS
235034658,sailingvessel,ELLIPTIC
235034871,other,PEN MAHE - SECU TIRS
235038124,unknown,FINAL AFFAIR
235038886,cargo,CELTIC VENTURE 
235050032,tanker,STOLT KITTIWAKE 
235050033,tanker-hazardb,STOLT GUILLEMOT 
235050126,tug,MTS TAKTOW 
235050609,cargo,BEAUMONT 
235050734,cargo,TORTUGAS 
235050783,tanker,BRITISH EMISSARY 
235050801,tanker-hazardb,STOLT PETREL 
235051012,militaryops,NAVAL AUXILIARY 
235051085,cargo,CMA CGM HERODOTE 
235052314,cargo-hazarda(major),CMA CGM HOMERE 
235053723,tug,APEX 
235053986,cargo,GLORIANA 
235054097,other,GALATEA 
235054581,cargo,CMA CGM ARISTOTE 
235054817,sailingvessel,SHABBY TIGER
235055083,sailingvessel,LADY TALISMAN
235056099,tug,MTS VENGEANCE 
235056239,cargo,LAUREN C 
235056276,cargo,VICTORIA C 
235058697,cargo,ZENITH LEADER 
235059765,cargo,PAULA C 
235059768,cargo,NICOLE C 
235060251,tanker,CPO ITALY 
235060255,tanker,CPO GERMANY 
235060453,tanker-hazarda(major),BRITISH RUBY 
235063337,tanker,ENERGY PUMA 
235066478,unknown,PALPATINE
235066953,cargo,KINGDOM OF FIFE 
235068085,cargo,TOMAR 
235068963,tanker,EMMY SCHULTE 
235069065,unknown,SARAH P
235070031,tanker,YUKON STAR 
235070466,tanker-hazardc(minor),VICTORIA KOSAN 
235070707,cargo,TORINO 
235070715,cargo,JANET C 
235071275,cargo-hazarda(major),CMA CGM AQUILA 
235072088,tanker,ELI KNUTSEN 
235072651,cargo,CHARLOTTE C 
235073404,tanker,LIV KNUTSEN 
235073614,tanker-hazardd(recognizable),HAPPY FELLOW 
235074589,cargo,CITIUS 
235075024,cargo,TOSCANA 
235075244,cargo,NOMADIC HJELLESTAD 
235076245,tanker,EDZARD SCHULTE 
235076275,tanker,PARAMOUNT HELSINKI 
235076499,cargo-hazarda(major),CMA CGM CORTE REAL 
235077714,cargo,JASMINE C 
235077805,cargo,KATE C 
235079074,sailingvessel,QUOKKA 8
235080328,cargo,KARINA C 
235080632,cargo,KARLA C 
235080633,cargo,KIKKI C 
235080635,cargo,KELLY C 
235081443,sailingvessel,OC23 SOLO SAILOR
235081444,unknown,OC 43 SOLOSAILOR
235081445,unknown,OC77 SOLO HARRIS
235081745,tanker,EDITH KIRK 
235081888,cargo-hazardd(recognizable),CMA CGM MAGELLAN 
235081933,cargo,VEDETTE 
235082366,sailingvessel,SIRENS TIGRESS
235082802,cargo,NORDIC RIGA 
235082896,cargo,MAERSK EDISON 
235083501,tanker-hazardb,STOLT PELICAN 
235084107,cargo,UAL RODACH 
235084298,cargo-hazardd(recognizable),MAERSK ERVING 
235084729,cargo,MEGAN C 
235084806,tug,MTS VICTORY 
235084915,tanker,STOLT FUJI 
235085368,tanker-hazardc(minor),LAS CUEVAS 
235085464,cargo,KITTY C 
235085467,cargo,KIMBERLY C 
235085927,tug,F.D.HONORABLE 
235087041,tug,OPENHYDRO TRISKELL 
235087392,tanker,MARIANNE KIRK 
235087417,tanker,ANJA KIRK 
235087577,cargo,MARTINA C 
235087579,cargo,XIAOYI C 
235089046,tanker-hazardb,STOLT REDSHANK 
235089333,cargo,BERGE STAHL 
235089912,cargo,VECTIS OSPREY 
235089913,cargo,VECTIS HARRIER 
235089914,cargo-hazarda(major),VECTIS FALCON 
235089915,cargo,VECTIS EAGLE 
235090402,other,NORTHERN RIVER 
235090537,cargo,TIMBERLAND 
235090767,cargo-hazarda(major),HANJIN SOOHO 
235090793,pleasurecraft,QUANTUM LEAP
235091363,cargo,BERGE BLANC 
235091397,cargo-hazarda(major),HANJIN ASIA 
235091761,unknown,BILL AND ME
235092771,unknown,PROSPERO
235092964,tanker,LOUISE KNUTSEN 
235093146,tanker-hazarda(major),LYDIAN TRADER 
235093147,tanker,IONIAN TRADER 
235093327,cargo-hazarda(major),HANJIN AFRICA 
235094367,sailingvessel,RAVEN
235094625,cargo,VECTIS PRIDE 
235094713,cargo-hazarda(major),HANJIN AMERICA 
235094793,cargo,BERGE NEBLINA 
235094794,tanker,FD SEA WISH 
235095162,cargo-hazarda(major),CONMAR GULF 
235095231,cargo-hazardd(recognizable),CMA CGM MARCO POLO 
235095267,sailingvessel,SAVANNAH
235095815,cargo,GRAIG ROTTERDAM 
235095836,cargo,VECTIS ISLE 
235095972,tanker-hazardb,STOLT SANDERLING 
235096381,unknown,SEADREAM OF SARK
235096647,cargo-hazarda(major),CMA CGM VON HUMBOLDT 
235096684,cargo-hazarda(major),HANJIN GOLD 
235096793,cargo,HANJIN BLUE OCEAN 
235097013,fishing,F/V STELISSA 
235097401,cargo-hazarda(major),HANJIN GREEN EARTH 
235097672,sailingvessel,ESCAPADE
235098053,tanker,SPECIALITY 
235098058,tanker,SENIORITY 
235098061,tanker,SUPERIORITY 
235098885,cargo,EVER LEARNED 
235098914,sailingvessel,GREAT BEAR V
235100007,tanker-hazardd(recognizable),STENA CLEAR SKY 
235100514,unknown,SOUTHERN CHILD
235100629,cargo,VELOX 
235101211,lawenforce,HMC PROTECTOR 
235101728,tanker-hazardb,FOREST PARK 
235101999,sailingvessel,CONCISE 8
235102352,cargo,VANGUARD 
235102681,cargo,EVER LOADING 
235102885,cargo,ECO SPITFIRE 
235103279,unknown,GEOSURVEYOR IX
235103315,cargo,AZURE BAY 
235103401,sailingvessel,CARRIED AWAY
235103736,cargo,CELTIC SPIRIT 
235103762,cargo,JUPITER BAY 
235103765,cargo,VENUS BAY 
235103766,cargo,ORION BAY 
235104549,unknown,REDSHIFT
235104648,sailingvessel,ARTHUR
235104739,tanker,STOLT AUK 
235105264,unknown,SUKI
235106302,tanker,BW ARIES 
235106595,passenger,BRITANNIA 
235107439,cargo,CELTIC AMBASSADOR 
235107713,unknown,POCO LOCO
235107758,unknown,TOP SECRET PLYMOUTH
235108105,pleasurecraft,GAMINE
235108381,cargo,CMA CGM KERGUELEN 
235108405,cargo,CELTIC WARRIOR 
235108972,sailingvessel,AGAPANTHE
235109665,cargo-hazarda(major),CMACGM GEORG FORSTER 
235110142,cargo-hazarda(major),CMA CGM CAYENNE 
235110247,cargo-hazarda(major),CMA CGM MARSEILLE 
235111246,cargo-hazarda(major),CMACGM VASCO DE GAMA 
235111365,cargo,CMA CGM ST. LAURENT 
235111402,sailingvessel,AVENTURERO 3
235112026,cargo,CMA CGM ZHENG HE 
235112571,tanker-hazardc(minor),STOLT SEAGULL 
235112573,cargo,ATLANTIC STAR 
235113298,sailingvessel,NOMAD
235113366,sailingvessel,LADY KATRINA O
235113405,sar,GRAMPIAN FORTRESS 
235113663,other,EASTERN VANQUISH 
235114006,unknown,CELTIC NOMAD 
235114195,cargo,CAPE STORK 
235114599,cargo,VITALITY 
235115261,tug,AFON LAS 
235192000,tanker,HAPPY BEE 
235308000,tanker-hazardd(recognizable),CLAMOR SCHULTE 
235437000,cargo,SCOT VENTURE 
